INFO | _client | L1026 | 2024-12-17T05:25:34+0000: HTTP Request: GET https://gplay-ver.atlasacademy.workers.dev/?id=com.aniplex.fategrandorder.en "HTTP/1.1 500 Internal Server Error"
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: res/mipmap-xxhdpi-v4/ic_launcher_foreground.png
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: res/mipmap-xxxhdpi-v4/app_icon.png
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: res/mipmap-xxxhdpi-v4/app_icon_round.png
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: res/mipmap-xxxhdpi-v4/ic_launcher_background.png
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: res/mipmap-xxxhdpi-v4/ic_launcher_foreground.png
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: res/raw/com_android_billingclient_heterodyne_info
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: res/raw/com_android_billingclient_registration_info.binar
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: res/raw/firebase_common_keep.xml
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: res/raw/gtm_analytics
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: res/xml/backup.xml
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: res/xml/com_android_billingclient_phenotype.xml
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: res/xml/ga_ad_services_config.xml
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: res/xml/splits0.xml
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: transport-backend-cct.properties
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: transport-runtime.properties
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: stamp-cert-sha256
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.751 [MERGE] Added: AndroidManifest.xml
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.751 I: [MERGE] Merging: config.armeabi_v7a
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: lib/armeabi-v7a/libFirebaseCppAnalytics.so
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: lib/armeabi-v7a/libFirebaseCppApp-11_9_0.so
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: lib/armeabi-v7a/libFirebaseCppDynamicLinks.so
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: lib/armeabi-v7a/libFirebaseCppMessaging.so
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: lib/armeabi-v7a/libbacktrace-native.so
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: lib/armeabi-v7a/libcrashpad_handler.so
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: lib/armeabi-v7a/libcri_ware_unity.so
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: lib/armeabi-v7a/libil2cpp.so
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: lib/armeabi-v7a/libmain.so
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: lib/armeabi-v7a/libnative-lib.so
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: lib/armeabi-v7a/libunity.so
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: META-INF/BNDLTOOL.SF
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: META-INF/BNDLTOOL.RSA
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.767 [MERGE] Added: META-INF/MANIFEST.MF
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.783 I: [MERGE] Sanitizing manifest ...
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.783 I: [MERGE] Removed-attribute : @0x0101064e
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.783 I: [MERGE] Removed-attribute : @0x0101064f
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.798 I: [MERGE] Removed-attribute : extractNativeLibs
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.798 I: [MERGE] Removed-element : <meta-data> name="com.android.vending.splits.required"
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.798 I: [MERGE] Removed-element : <meta-data> name="com.android.stamp.source"
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.798 I: [MERGE] Removed-element : <meta-data> name="com.android.stamp.type"
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.798 I: [MERGE] Removed-table-entry : res/xml/splits0.xml
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.798 I: [MERGE] Removed-element : <meta-data> name="com.android.vending.splits"
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.798 I: [MERGE] Removed-element : <meta-data> name="com.android.vending.derived.apk.id"
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.814 I: [MERGE] Writing apk ...
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.814 I: [MERGE] Buffering compress changed files ...
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.861 I: [MERGE] Writing files: 220
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.861 [MERGE] Write [5.108 Kb] AndroidManifest.xml
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.907 [MERGE] Write [3.174 Mb] classes.dex
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.923 [MERGE] Write [21.698 Mb] lib/armeabi-v7a/libil2cpp.so
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.923 [MERGE] Write [7.527 Mb] lib/armeabi-v7a/libunity.so
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.939 [MERGE] Write [808 bytes] res/drawable-xhdpi-v4/common_google_signin_btn
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.954 [MERGE] Write [27.565 Mb] assets/bin/Data/data.unity3d
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.954 [MERGE] Write [4.530 Mb] assets/bin/Data/Managed/Metadata/global-metadat
INFO | decompile | L35 | 2024-12-17T05:25:38+0000:  00.970 [MERGE] Write [53 bytes] play-services-location.properties
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.970 I: [MERGE] Writing signature block ...
INFO | decompile | L35 | 2024-12-17T05:25:38+0000: 00.970 I: [MERGE] Saved to: D:\a\FGO-JP-NA-VerCode-Extractor\FGO-JP-NA-VerCode-Extractor\temp\com.aniplex.fategrandorder.en.apk
INFO | decompile | L39 | 2024-12-17T05:25:38+0000: Decompiling apk...
INFO | decompile | L50 | 2024-12-17T05:25:48+0000: I: Using Apktool 2.9.3 on com.aniplex.fategrandorder.en.apk
INFO | decompile | L50 | 2024-12-17T05:25:48+0000: I: Loading resource table...
INFO | decompile | L50 | 2024-12-17T05:25:48+0000: I: Decoding file-resources...
INFO | decompile | L50 | 2024-12-17T05:25:48+0000: I: Loading resource table from file: C:\Users\runneradmin\AppData\Local\apktool\framework\1.apk
INFO | decompile | L50 | 2024-12-17T05:25:48+0000: I: Decoding values */* XMLs...
INFO | decompile | L50 | 2024-12-17T05:25:48+0000: I: Decoding AndroidManifest.xml with resources...
INFO | decompile | L50 | 2024-12-17T05:25:48+0000: I: Regular manifest package...
INFO | decompile | L50 | 2024-12-17T05:25:48+0000: I: Baksmaling classes.dex...
INFO | decompile | L50 | 2024-12-17T05:25:48+0000: I: Baksmaling classes2.dex...
INFO | decompile | L50 | 2024-12-17T05:25:48+0000: I: Copying assets and libs...
INFO | decompile | L50 | 2024-12-17T05:25:48+0000: I: Copying unknown files...
INFO | decompile | L50 | 2024-12-17T05:25:48+0000: I: Copying original files...
INFO | decompile | L52 | 2024-12-17T05:25:48+0000: Decompile apk succesfully!
INFO | decompile | L69 | 2024-12-17T05:25:48+0000: Getting available libraries directories from apk
INFO | decompile | L73 | 2024-12-17T05:25:48+0000: ArchLibs avalibles ['armeabi-v7a']
INFO | decompile | L74 | 2024-12-17T05:25:48+0000: Getting libil2cpp from armeabi-v7a
INFO | decompile | L80 | 2024-12-17T05:25:48+0000: Decrypting Files!
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: Initializing metadata...
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: Metadata Version: 29
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: Initializing il2cpp file...
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: Applying relocations...
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: WARNING: find JNI_OnLoad
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: ERROR: This file may be protected.
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: Il2Cpp Version: 29
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: Searching...
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: Change il2cpp version to: 29.1
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: CodeRegistration : 3b05564
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: MetadataRegistration : 3b814a4
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: Dumping...
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: Done!
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: Generate struct...
INFO | decompile | L90 | 2024-12-17T05:25:56+0000: Done!
INFO | verCode | L25 | 2024-12-17T05:25:56+0000: Writing verCode...
INFO | _client | L1026 | 2024-12-17T05:25:57+0000: HTTP Request: GET https://gplay-ver.atlasacademy.workers.dev/?id=com.aniplex.fategrandorder.en "HTTP/1.1 200 OK"
INFO | verCode | L44 | 2024-12-17T05:25:57+0000: VerCode f0cecc325094ea8c35b74be4861a4f914284273e95aa8cb21604acd8b51e4189 exported succefully!
